LECROYWR104MXi,15731,Waveform
Segments,1,SegmentSize,1326
Segment,TrigTime,TimeSinceSegment1
#1,30-Nov-2012 14:25:12,0                 
Time,Ampl
998674,-3.39461e-010
998675,-8.52941e-010
998676,-5.80637e-010
998677,-4.32353e-010
998678,-8.95589e-010
998679,-7.07108e-010
998680,-1.01593e-009
998681,-3.33333e-010
998682,-9.75e-010
998683,-4.45588e-010
998684,-4.03186e-010
998685,-7.3799e-010
998686,-5.84804e-010
998687,-8.24755e-010
998688,-7.80883e-010
998689,-5.41912e-010
998690,-4.8603e-010
998691,-3.17647e-010
998692,-3.58088e-010
998693,-1.07598e-009
998694,-3.29167e-010
998695,-6.69853e-010
998696,-1.09289e-009
998697,-4.32598e-010
998698,-4.04657e-010
998699,-8.95098e-010
998700,-8.76961e-010
998701,-1.07917e-009
998702,-8.72059e-010
998703,-7.81128e-010
998704,-3.15196e-010
998705,-4.75735e-010
998706,-6.50735e-010
998707,-3.35049e-010
998708,-6.42892e-010
998709,-7.6299e-010
998710,-3.11765e-010
998711,-5.83579e-010
998712,-5.70098e-010
998713,-5.14461e-010
998714,-7.58579e-010
998715,-3.01226e-010
998716,-6.78186e-010
998717,-2.99265e-010
998718,-6.12745e-010
998719,-3.4902e-010
998720,-6.38235e-010
998721,-6.80637e-010
998722,-4.17647e-010
998723,-6.77696e-010
998724,-3.42647e-010
998725,-4.59804e-010
998726,-4.38481e-010
998727,-6.66912e-010
998728,-4.74265e-010
998729,-5.09804e-010
998730,-4.77451e-010
998731,-1.28873e-009
998732,-6.8652e-010
998733,-4.03922e-010
998734,-6.14706e-010
998735,-3.35539e-010
998736,-3.45343e-010
998737,-1.03333e-009
998738,-6.6152e-010
998739,-6.12255e-010
998740,-7.19118e-010
998741,-9.10785e-010
998742,-6.26226e-010
998743,-6.18383e-010
998744,-3.74265e-010
998745,-3.38971e-010
998746,-4.22794e-010
998747,-9.2451e-010
998748,-6.68383e-010
998749,-1.50515e-009
998750,-3.66422e-010
998751,-3.21079e-010
998752,-5.70343e-010
998753,-5.95343e-010
998754,-3.6103e-010
998755,-3.33088e-010
998756,-1.09142e-009
998757,-5.23284e-010
998758,-6.58334e-010
998759,-3.72549e-010
998760,-3.97304e-010
998761,-3.54167e-010
998762,-4.97304e-010
998763,-6.91422e-010
998764,-5.60539e-010
998765,-1.00245e-009
998766,-4.88971e-010
998767,-5.68873e-010
998768,-6.58579e-010
998769,-4.55882e-010
998770,-5.14216e-010
998771,-2.84069e-010
998772,-3.41667e-010
998773,-3.08579e-010
998774,-4.85294e-010
998775,-6.1103e-010
